paper_id,title,score
118668,ChA-MAEViT: Unifying Channel-Aware Masked Autoencoders and Multi-Channel Vision Transformers for Improved Cross-Channel Learning,4.0
119010,Fully Spiking Neural Networks for Unified Frame-Event Object Tracking,5.0
117713,Reward Reasoning Models,4.3
115151,Semantic and Visual Crop-Guided Diffusion Models for Heterogeneous Tissue Synthesis in Histopathology,5.0
116859,Native Hybrid Thinking Models,3.1
115478,Faithful Dynamic Imitation Learning from Human Intervention with Dynamic Regret Minimization,4.7
116623,Horizon Reduction Makes Offline RL Scalable,3.1
116630,Reverse Engineering Human Preferences with Reinforcement Learning,2.8
119237,Unveiling Chain of Step Reasoning for Vision-Language Models with Fine-grained Rewards,5.0
116227,BioReason: Incentivizing Multimodal Biological Reasoning within a DNA-LLM Model,4.4
118411,NoPo-Avatar: Generalizable and Animatable Avatars from Sparse Inputs without Human Poses,3.1
118964,FoGE: Fock Space inspired encoding for graph prompting,3.2
116726,Jury-and-Judge Chain-of-Thought for Uncovering Toxic Data in 3D Visual Grounding,4.7
116438,D-VST: Diffusion Transformer for Pathology-Correct Tone-Controllable Cross-Dye Virtual Staining of Whole Slide Images,5.0
118058,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoencoders,2.7
118706,SPC: Evolving Self-Play Critic via Adversarial Games for LLM Reasoning,5.0
118059,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoencoders,2.7
117376,Energy Landscape-Aware Vision Transformers: Layerwise Dynamics and Adaptive Task-Specific Training via Hopfield States,4.7
116868,Non-Line-of-Sight 3D Reconstruction with Radar,1.8
118005,Reliable Decision‑Making via Calibration‑Oriented Retrieval‑Augmented Generation,3.9
117294,Stability and Oracle Inequalities for Optimal Transport Maps between General Distributions,3.1
119159,STAR: Efficient Preference-based Reinforcement Learning via Dual Regularization,4.3
121844,InterMT: Multi-Turn Interleaved Preference Alignment with Human Feedback,4.0
119429,Afterburner: Reinforcement Learning Facilitates Self-Improving Code Efficiency Optimization,5.0
118998,FedFree: Breaking Knowledge-sharing Barriers through Layer-wise Alignment in Heterogeneous Federated Learning,5.0
118578,Accelerating Optimization via Differentiable Stopping Time,3.1
119087,Learning Principles from Multi-modal Human Preference,5.0
121464,EffiBench-X: A Multi-Language Benchmark for Measuring Efficiency of LLM-Generated Code,5.0
115992,Prior Forgetting and In-Context Overfitting,1.5
118846,Chain-of-Zoom: Extreme Super-Resolution via Scale Autoregression and Preference Alignment,2.3
116455,Dense Backpropagation Improves Training for Sparse Mixture-of-Experts,1.5
116282,GOOD: Training-Free Guided Diffusion Sampling for Out-of-Distribution Detection,4.7
121439,FineGRAIN: Evaluating Failure Modes of Text-to-Image Models with Vision Language Model Judges,5.0
117593,Unbiased Prototype Consistency Learning for Multi-Modal and Multi-Task Object Re-Identification,5.0
116565,Learning Spatial-Aware Manipulation Ordering,5.0
121497,STEER-ME: Assessing the Microeconomic Reasoning of Large Language Models,3.6
117860,Dependency Parsing is More Parameter-Efficient with Normalization,2.7
118606,Conformal Prediction with Query Oracle: A Missing Mass Perspective for Uncertainty Quantification in Generative Models,3.1
119630,Enhancing LLM Planning for Robotics Manipulation through Hierarchical Procedural Knowledge Graphs,3.6
118441,Privacy amplification by random allocation,1.5
115799,Deep variational inference with stochastic projections,3.9
116091,VIPAMIN: Visual Prompt Initialization via Embedding Selection and Subspace Expansion,3.9
121567,EVAAA: A Virtual Environment Platform for Essential Variables in Autonomous and Adaptive Agents,4.4
116730,FlowFeat: Pixel-Dense Embedding of Motion Profiles,4.3
115640,Interactive Anomaly Detection for Articulated Objects via Motion Anticipation,5.0
115642,FairNet: Dynamic Fairness Correction without Performance Loss via Contrastive Conditional LoRA,4.7
121507,"UrbanIng-V2X: A Large-Scale Multi-Vehicle, Multi-Infrastructure Dataset Across Multiple Intersections for Cooperative Perception",5.0
121611,OrthoLoC: UAV 6-DoF Localization and Calibration Using Orthographic Geodata,5.0
119093,Local Curvature Descent: Squeezing More Curvature out of Standard and Polyak Gradient Descent,2.7
121612,OrthoLoC: UAV 6-DoF Localization and Calibration Using Orthographic Geodata,5.0
117455,IPFormer: Visual 3D Panoptic Scene Completion with Context-Adaptive Instance Proposals,4.4
117082,ActiveVOI: Value of Information Guided Active Knowledge Acquisition for Open-World Embodied Lifted Regression Planning,4.7
116902,GnnXemplar: Exemplars to Explanations - Natural Language Rules for Global GNN Interpretability,3.9
117063,Consistent Paths Lead to Truth: Self-Rewarding Reinforcement Learning for LLM Reasoning,5.0
118291,A Learning-Augmented Exact Algorithm for Orienteering Problem with Time Windows,4.7
118592,Data Mixture Optimization: A Multi-fidelity Multi-scale Bayesian Framework,5.0
119677,CIDD: Collaborative Intelligence for Structure-Based Drug Design Empowered by LLMs,5.0
117365,SERL: Self-Evolving Reinforcement Learning for Large Language Models with Limited Data,4.7
119426,AliO: Output Alignment Matters in Long-Term Time Series Forecasting,5.0
117847,AANet: Virtual Screening under Structural Uncertainty via Alignment and Aggregation,4.7
116606,FIGRDock: Fast Interaction-Guided Regression for Flexible Docking,3.9
117417,Orientation Matters: Making 3D Generative Models Orientation-Aligned,4.3
115183,DSAS: A Universal Plug-and-Play Framework for Attention Optimization in Multi-Document Question Answering,4.4
118832,MoRIC: A Modular Region-based Implicit Codec for Image Compression,5.0
118656,Bi-Directional Communication-Efficient Stochastic FL via Remote Source Generation,3.1
115483,LUNA: Efficient and Topology-Agnostic Foundation Model for EEG Signal Analysis,4.7
118447,Towards Generalizable Detector for Generated Image,3.9
120052,HBLLM: Wavelet-Enhanced High-Fidelity 1-Bit Quantization for LLMs,3.4
116456,Unlocker: Disentangle the Deadlock of Learning between Label-noisy and Long-tailed Data,4.7
116103,Beyond Masked and Unmasked: Discrete Diffusion Models via Partial Masking,3.1
119300,Momentum Sampling Dynamics for Diffusion Model,3.6
121827,Factorio Learning Environment,3.9
116854,"Generative Data Augmentation via Diffusion Distillation, Adversarial Alignment, and Importance Reweighting",2.8
121866,MyoChallenge 2024: A New Benchmark for Physiological Dexterity and Agility in Bionic Humans,5.0
120042,IPAD: Inverse Prompt for AI Detection - A Robust and Interpretable LLM-Generated Text Detector,5.0
120146,Beyond Single-Task: Robust Multi-Task Length Generalization for LLMs,5.0
119149,One Filters All: A Generalist Filter For State Estimation,3.9
121546,EndoBench: A Comprehensive Evaluation of Multi-Modal Large Language Models for Endoscopy Analysis,5.0
117237,On the Global Optimality of Policy Gradient Methods in General Utility Reinforcement Learning,2.8
121706,CineTechBench: A Benchmark for Cinematographic Technique Understanding and Generation,4.0
119506,An Adaptive Algorithm for Bilevel Optimization on Riemannian Manifolds,2.3
118803,Doctor Approved: Generating Medically Accurate Skin Disease Images through AI–Expert Feedback,5.0
116603,Reliably detecting model failures in deployment without labels,4.2
115209,Reasoning Is Not a Race: When Stopping Early Beats Going Deeper,2.6
115706,UFO-RL: Uncertainty-Focused Optimization for Efficient Reinforcement Learning Data Selection,5.0
119766,BMW: Bidirectionally Memory bank reWriting for Unsupervised Person Re-Identification,5.0
118271,Adaptive Data-Borrowing for Improving Treatment Effect Estimation using External Controls,3.9
117330,Gate to the Vessel: Residual Experts Restore What SAM Overlooks,3.9
116729,Infinite-Width Limit of a Single Attention Layer: Analysis via Tensor Programs,3.1
116388,The Burden of Interactive Alignment with Inconsistent Preferences,2.8
115403,Data-Dependent Regret Bounds for Constrained MABs,3.2
116598,"Think Smarter, Not Harder: Uncertainty Calibration of Process Reward Models",5.0
120252,Walking the Tightrope: Disentangling Beneficial and Detrimental Drifts in Non-Stationary Custom-Tuning,5.0
118722,FracFace: Breaking the Visual Clues—Fractal-Based Privacy-Preserving Face Recognition,5.0
117109,HoloLLM: Multisensory Foundation Model for Language-Grounded Human Sensing and Reasoning,4.3
115895,InfiGFusion: Graph-on-Logits Distillation via Efficient Gromov-Wasserstein for Model Fusion,5.0
117311,InfiFPO: Implicit Model Fusion via Preference Optimization in Large Language Models,3.9
119355,GoalLadder: Incremental Goal Discovery with Vision-Language Models,3.6
118651,RoomEditor: High-Fidelity Furniture Synthesis with Parameter-Sharing U-Net,5.0
116678,One Sample is Enough to Make Conformal Prediction Robust,1.5
116114,Representational Difference Explanations,3.9
116021,Counterfactual reasoning: an analysis of in-context emergence,1.5
119195,Dependency Matters: Enhancing LLM Reasoning with Explicit Knowledge Grounding,5.0
117468,Overcoming Long-Context Limitations of State-Space Models via Hybrid Sparse Attention,3.1
115832,Jamais Vu: Exposing the Generalization Gap in Supervised Semantic Correspondence,4.7
120287,TensorRL-QAS: Reinforcement learning with tensor networks for scalable quantum architecture search,4.4
115842,What Can RL Bring to VLA Generalization? An Empirical Study,3.1
121851,CleverBirds: A Multiple-Choice Benchmark for Fine-grained Human Knowledge Tracing,5.0
120065,KSP: Kolmogorov-Smirnov metric-based Post-Hoc Calibration for Survival Analysis,4.7
119275,IA-GGAD: Zero-shot Generalist Graph Anomaly Detection via Invariant and Affinity Learning,5.0
118693,Diffusion Generative Modeling on Lie Group Representations,3.9
118972,Optimized Minimal 3D Gaussian Splatting,4.0
118193,Sample and Map from a Single Convex Potential: Generation using Conjugate Moment Measures,2.8
119791,THD-BAR: Topology Hierarchical Derived Brain Autoregressive Modeling for EEG Generic Representations,5.0
117954,Curl Descent : Non-Gradient Learning Dynamics with Sign-Diverse Plasticity,3.6
117454,Bandit-Guided Submodular Curriculum for Adaptive Subset Selection,3.4
119477,FAPEX: Fractional Amplitude-Phase Expressor for Robust Cross-Subject Seizure Prediction,5.0
116081,Reactivating Sparsity in Transformer FFN and Attention,5.0
117139,Quadratic Coreset Selection: Certifying and Reconciling Sequence and Token Mining for Efficient Instruction Tuning,3.9
117246,Concentration and excess risk bounds for imbalanced classification with synthetic oversampling,2.3
118341,Towards Reinforcement Learning with Optimal Reasoning Efficiency,5.0
120279,SurfaceSplat: Learning Efficient and Generalizable Gaussian Surfel Representations for Sparse-View Surface Reconstruction,5.0
119710,Instance-Level Composed Image Retrieval,3.1
117077,Optimal Regret Bounds via Low-Rank Structured Variation in Non-Stationary Reinforcement Learning,1.0
118048,Sample-efficient Learning of Concepts with Theoretical Guarantees: from Data to Concepts without Interventions,4.4
117972,Randomized-MLP Regularization Improves Domain Adaptation and Interpretability in DINOv2,1.8
115900,D$^2$GS: Dense Depth Regularization for LiDAR-free Urban Scene Reconstruction,5.0
118125,Learning Preferences without Interaction for Cooperative AI: A Hybrid Offline-Online Approach,3.9
119890,Unraveling Metameric Dilemma for Spectral Reconstruction: A High-Fidelity Approach via Semi-Supervised Learning,4.7
119177,On Minimax Estimation of Parameters in Softmax-Contaminated Mixture of Experts,2.3
117056,What Moves the Eyes: Doubling Mechanistic Model Performance Using Deep Networks to Discover and Test Cognitive Hypotheses,3.1
115133,From Searching for Users to LLMs: Optimizing RAG End-to-end via Online Contrastive Learning,3.9
116303,Fast Computation and Optimization for Opinion-Based Quantities of Friedkin-Johnsen Model,3.4
119518,CAMO: Convergence-Aware Multi-Fidelity Bayesian Optimization,5.0
119083,Continuous Soft Actor-Critic: An Off-Policy Learning Method Robust to Time Discretization,3.1
121552,PHYBench: Holistic Evaluation of Physical Perception and Reasoning in Large Language Models,4.3
116787,Adaptive network automata modelling of complex networks for link prediction,5.0
118300,Brain network science modelling of sparse neural networks enables Transformers and LLMs to perform as fully connected,5.0
118405,On Vanishing Gradients in GNNs: Bridging Recurrent and Graph Learning,2.3
115637,Breaking the Order Barrier: Off-Policy Evaluation for Confounded POMDPs,2.8
117497,GUI Exploration Lab: Enhancing Screen Navigation in Agents via Multi-Turn Reinforcement Learning,3.1
116044,Return of ChebNet: Understanding and Improving an Overlooked GNN on Long Range Tasks,3.9
121510,Measuring Fingerprints of Web-filtered Text Datasets and Fingerprint Propagation Through Training,2.7
119095,Graph Anomaly Detection under Distribution Shift with Homophily-aware Environment Mixup,5.0
116493,Detecting Data Deviation in Electronic Health Records,3.6
115231,Searching Efficient Semantic Segmentation Architectures via Dynamic Path Selection,3.1
116113,Truth over Tricks: Measuring and Mitigating Shortcut Learning in Misinformation Detection,5.0
118665,Understanding Adam Requires Better Rotation Dependent Assumptions,2.3
